jumlah_kartu,outstanding,limit_kredit,tagihan,total_pemakaian_tunai,total_pemakaian_retail,sisa_tagihan_tidak_terbayar,kode_cabang,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,skor_delikuensi,flag_kredit_macet,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,sisa_tagihan_per_jumlah_kartu,sisa_tagihan_per_limit,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan
3,4237279,4000000,4104407,0,0,4217150,A,10.1,6.13,14.8,13.1,0,0,7.67,0,1405717,1.05,0,0.0984,0.128,1.03,1.05
4,55852328,70000000,23238252,2900000,20822142,0,A,100,0,71.2,72.3,0,0,5.67,23722142,0,0,0.339,0.447,0.187,0.615,0.342
2,4387062,5000000,4397146,0,0,4310881,A,0,0,25,44.5,0,0,3.08,0,2155441,0.862,0,0.286,0.4,0.628,0.523
3,41221960,42000000,41746725,0,0,40624217,A,0,2.33,12.5,12.1,0,1,11.9,0,13541406,0.967,0,0.115,0.202,0.877,0.635
2,23538731,20000000,23136388,0,0,23277117,A,0,17.2,13.5,16.3,0,0,3.92,0,11638559,1.16,0,0.184,0.151,1.08,0.917
2,3380395,20000000,3026646,0,17040,4274629,A,100,0,74.8,100,0,0,2.33,17040,2137315,0.214,8.52e-4,0.0807,0.0523,0.125,0.0405
2,12737231,20000000,2521022,0,10304748,3096564,A,58.5,0,105,101,0,0,1.92,10304748,1548282,0.155,0.515,0.249,0.14,0.32,0.243
2,5512152,7000000,4772568,0,0,5457770,A,47.3,0,57.7,100,0,0,6.33,0,2728885,0.78,0,0.191,0.275,0.731,0.546
2,2403888,3000000,87144,0,2000000,881315,F,99.8,0,69.7,57.5,0,0,1.83,2000000,440658,0.294,0.666,0.222,0.0686,0.87,0.911
2,1948089,5000000,252629,0,524000,1205892,A,98.7,0,78.2,97.5,0,0,5.83,524000,602946,0.241,0.105,0.0374,0.0274,0.301,0.415
2,6258909,19000000,632650,0,518719,2750002,A,98.5,0,99.9,99.9,0,0,2.17,518719,1375001,0.145,0.0273,0.116,0.0484,0.367,0.297
2,2730647,4000000,366333,0,0,2000000,A,100,0,102,45.3,0,0,1.67,0,1000000,0.5,0,0.197,0.245,0.664,0.535
2,3982888,4000000,4000000,0,2000000,3867826,K,25.4,0,23.8,19.2,0,0,0.917,2000000,1933913,0.967,0.5,0.194,0.1,0.728,0.83
2,4820569,5000000,4680828,0,18703,0,G,100,0,59,91.3,0,0,4.33,18703,0,0,0.00374,0.521,0.226,0.724,0.212
10,62491426,59000000,40628047,0,30499313,23440432,E,100,5.48,30.3,27.1,0,0,8.58,30499313,2344043,0.397,0.517,0.157,0.108,0.653,0.508
3,4097038,4000000,4111602,0,0,0,A,104,3.27,33.7,66.7,0,0,2,0,0,0,0,0.343,0.358,1.01,1.15
2,9474609,8000000,9318047,1500000,615883,9502443,B,2.74,18.7,23.1,60.9,0,1,2.67,2115883,4751222,1.19,0.264,0.136,0.322,1.12,1.31
4,15156000,15000000,14812280,0,1111990,14906852,I,0,0,10.1,16.9,0,0,10.6,1111990,3726713,0.994,0.0741,0.00553,0.278,1.11,1.24
5,68589589,74000000,5395837,0,11594045,0,A,100,0,53.4,66.7,0,0,9.25,11594045,0,0,0.157,0.298,0.668,0.963,0.916
2,4347370,5000000,1064598,0,3799000,0,A,100,0,50,52.6,0,0,2.17,3799000,0,0,0.76,0.303,0.376,0.984,0.365
2,23787870,80000000,3954829,0,1492715,0,A,100,0,100,128,0,0,9.75,1492715,0,0,0.0187,0.0786,0.105,0.332,0.316
2,5364020,6000000,4954471,2100000,192000,5503853,D,99.8,0,99.7,100,0,0,3.17,2292000,2751927,0.917,0.382,0.321,0.186,0.578,0.25
2,6808399,5000000,6806223,0,0,6808399,F,0,43.6,9.78,15.9,0,1,1.5,0,3404200,1.36,0,0.0618,0.0986,1.36,1.3
2,807275,7000000,762500,0,0,785191,B,0,0,73.5,55.2,0,0,6.42,0,392596,0.112,0,0.0257,0.175,0.112,0.262
3,2037592,6000000,231765,0,194724,1205892,F,99.2,0,99.4,99.5,0,0,17.6,194724,401964,0.201,0.0325,0.0509,0.086,0.408,0.489
2,3091861,3000000,3107300,0,0,3195865,J,10.6,3.1,28.1,6.33,0,0,0.75,0,1597933,1.07,0,0.211,0.0991,0.98,0.998
2,4278194,20000000,4123764,0,367997,4247477,A,0,0,18.8,46,0,0,2.58,367997,2123739,0.212,0.0184,0.00855,0.0821,0.209,0.265
2,49864,27000000,39750,0,48388,42727,A,0,0,25,66.7,0,0,14.1,48388,21364,0.00158,0.00179,0.00134,0.00321,0.00113,0.00356
2,15477906,96000000,8164415,0,4326661,0,A,99.9,0,75,66.2,0,0,11.4,4326661,0,0,0.0451,0.0727,0.0609,0.141,0.0536
3,11627850,56000000,4427810,0,657361,13237176,H,0,0,76,103,0,0,11.8,657361,4412392,0.236,0.0117,0.0371,0.0289,0.234,0.364
2,3553955,4000000,3516999,0,0,3518425,J,0,0,29.6,52.9,0,0,1.83,0,1759213,0.88,0,0.0498,0.281,0.922,0.826
2,8424566,9000000,1637264,0,32000,7946636,A,0,0,117,100,0,0,10.7,32000,3973318,0.883,0.00356,0.0341,0.028,0.854,0.883
2,3261376,7000000,1505272,0,2525553,0,I,102,0,100,100,0,0,5.83,2525553,0,0,0.361,0.476,0.49,0.261,0.136
2,2643052,15000000,2655219,0,722000,373067,F,0,0,75,100,0,0,8.58,722000,186534,0.0249,0.0481,0.0524,0.0711,0.107,0.151
4,2675139,3000000,2622004,0,2600000,0,I,100,0,99.3,66.3,0,0,3.33,2600000,0,0,0.867,0.426,0.312,0.411,0.972
2,2725564,3000000,2643756,0,0,2717508,I,0,0,2.49,15.1,0,1,0.75,0,1358754,0.906,0,0.0148,0.148,0.963,0.864
2,1023240,42000000,1025912,0,0,1017934,A,100,0,100,102,0,0,28.2,0,508967,0.0242,0,0.00436,0.00357,0.0352,0.0915
3,4701421,7000000,4333038,0,562858,4694959,A,44.1,0,30.4,48.2,0,0,5.67,562858,1564986,0.671,0.0804,0.199,0.171,0.584,0.339
2,4959779,8500000,2051141,0,3084822,0,A,99.8,0,99.8,463,0,0,5.33,3084822,0,0,0.363,0.301,0.337,0.348,0.343
2,4537749,7000000,2819887,0,0,2670642,A,0,0,66.9,100,0,0,5.5,0,1335321,0.382,0,0.0233,0.0905,0.606,0.303
2,758884,4500000,382469,0,367997,0,A,100,0,50,70.5,0,0,5.75,367997,0,0,0.0818,0.0889,0.0844,0.109,0.0818
6,6359558,58000000,5220070,0,2569687,0,A,100,0,74.6,66.6,0,0,26.2,2569687,0,0,0.0443,0.0729,0.0903,0.174,0.149
3,35330935,58000000,46142353,0,0,38774777,A,0,0,58.3,79.2,0,0,14,0,12924926,0.669,0,0.173,0.57,0.624,0.512
2,2902435,3000000,2824020,0,400000,2908741,I,14.6,0,29.9,11.5,0,0,2.92,400000,1454371,0.97,0.133,0.143,0.0379,0.853,0.923
2,95064404,92000000,69888449,4350000,0,85549267,F,0,0,13,45.7,0,0,13.5,4350000,42774634,0.93,0.0473,0.0338,0.215,0.846,0.682
2,4053616,7000000,3016633,0,3942190,4563449,A,116,0,100,100,0,0,4.58,3942190,2281725,0.652,0.563,0.381,0.441,0.602,0.776
3,10785126,10000000,6716250,0,3352300,11000000,A,41.1,7.81,32.4,10,0,0,5.33,3352300,3663502,1.1,0.335,0.264,0,0.769,0.914
5,14748108,103000000,27466052,0,1044720,21100760,H,100,0,100,100,0,0,6,1044720,4220152,0.205,0.0101,0.0872,0.0111,0.156,0.0562
2,2410338,3000000,2155352,0,378409,2384542,A,0,0,63.8,28.8,0,0,2.92,378409,1192271,0.795,0.126,0.233,0,0.492,0
4,37702984,80000000,32660808,0,1070746,37812971,A,0,0,9.44,70,0,0,10.8,1070746,9453243,0.473,0.0134,0.00352,0.0583,0.464,0.483
3,33771763,52000000,23383998,0,4708515,24261770,A,26.4,0,15.6,5.2,0,1,9.58,4708515,8087257,0.467,0.0905,0.056,0.151,0.468,0.303
2,4829271,9000000,1184899,0,0,1670371,F,50,0,57.1,51.9,0,0,9.58,0,835186,0.186,0,0.0184,0.19,0.574,0.592
2,288400,17000000,301797,0,0,303638,A,0,0,14.1,0,0,1,4.83,0,151819,0.0179,0,0,0.00657,0.0238,3.53e-4
2,12834581,19000000,2521022,0,7115766,12890881,A,100,0,99.9,100,0,0,3.67,7115766,6445441,0.678,0.375,0.261,0.209,0.46,0.311
2,2691094,3000000,904655,0,0,0,B,100,0,105,121,0,0,3.08,0,0,0,0,0,0.452,0.86,0.599
2,189153,56000000,189510,0,0,0,A,0,0,0,0,0,0,14.3,0,0,0,0,6.23e-4,0,0.00237,0
2,17446816,20000000,17185537,0,0,16464432,B,31.7,0,19.3,16.2,0,0,1.83,0,8232216,0.823,0,0.0385,0.289,0.936,0.944
2,2550067,4000000,2478505,0,0,2477730,A,0,0,54.1,81.7,0,0,10.4,0,1238865,0.619,0,0.161,0.00132,0.503,0.00573
3,8459332,7000000,8342504,0,0,0,A,100,17.3,100,100,0,0,5.33,0,0,0,0,0.309,0.417,1.43,1.42
2,586920,9000000,435038,0,140000,452571,A,39.7,0,0,31.9,0,0,5.58,140000,226286,0.0503,0.0156,0.0222,0.00619,0.049,0
2,4859747,5000000,3666209,600000,1277270,4521516,A,85.5,0,31.8,66.7,0,0,0.75,1877270,2260758,0.904,0.375,0.103,0.162,0.596,0.637
2,29527982,30000000,29205422,0,0,0,A,100,2.43,35,10.6,0,0,2.42,0,0,0,0,0.496,0.111,0.8,0.759
2,1517723,3000000,1474462,0,0,1531989,A,66.8,0,51.2,51.6,0,0,2.83,0,765995,0.511,0,0.139,0,0.263,0.132
2,5923710,6000000,5919496,0,327900,5929536,A,5.5,0,8.09,11.7,0,0,12.6,327900,2964768,0.988,0.0546,0.0407,0.0656,0.93,0.87
2,94635,3000000,94839,0,14316,0,I,100,0,106,146,0,0,2.33,14316,0,0,0.00477,0.0167,0.332,0.111,0.157
2,3540013,4000000,3544004,0,0,3469540,A,0,0,9.9,19.4,0,0,2.67,0,1734770,0.867,0,0.0712,0.0681,0.843,0.653
2,60339,5000000,52868,0,0,46905,A,0,0,39.5,0,0,0,3.42,0,23453,0.00938,0,5.66e-5,0.31,0.00875,0.223
3,24594360,37000000,16934225,0,1045948,17834781,A,13.9,0,24.6,17.8,0,0,11.9,1045948,5944927,0.482,0.0283,0.0474,0.0734,0.753,0.88
4,62560588,69000000,15474214,0,500000,48057169,G,0,0.03,50,36,0,1,10.7,500000,12000000,0.696,0.00725,0.287,0.102,0.676,0.204
2,168673,4000000,136591,0,150000,0,A,98.1,0,59.4,45.5,0,0,2.25,150000,0,0,0.0375,0.183,0.251,0.279,0.307
2,855168,30000000,843598,0,0,856445,A,0,0,50,100,0,1,6.67,0,428223,0.0285,0,0.00675,0.0949,0.027,0.0424
2,5925496,6000000,2761971,0,414963,5137367,A,45.8,0,40.1,70.5,0,0,9.58,414963,2568684,0.856,0.0692,0.147,0.286,1.18,1.05
3,10733417,62000000,2918730,0,4130602,6074072,A,101,0,101,100,0,0,6.08,4130602,2024691,0.098,0.0666,0.0797,0.121,0.152,0.19
2,101880,7000000,100000,0,0,0,A,0,0,0,0,0,0,8.17,0,0,0,0,0.00243,-0.137,0.0148,5.49e-4
5,4176189,10000000,3243535,0,0,3583613,F,0,0,66.9,100,0,0,6.75,0,716723,0.358,0,0,0.157,0.429,0.53
2,16835440,20000000,16000000,100000,11306408,16662480,B,0,0,52.5,51.5,0,0,2.5,11406408,8331240,0.833,0.57,0.111,0.0135,0.342,0.0193
2,4031287,5000000,4045479,0,0,4000000,A,20.9,0,9.95,10.8,0,0,0.833,0,2000000,0.799,0,0,0.0241,0.921,1.05
4,124938368,69000000,113000000,0,0,125000000,F,0,133,50,80.4,0,0,10.3,0,31313731,1.82,0,0.752,1.51,2.41,2.46
2,26562,5000000,41914,0,0,32967,A,0,0,50,100,0,0,1.17,0,16484,0.00659,0,8.74e-4,0,0.00659,1.84e-4
2,14392099,15000000,678783,0,11393450,0,A,100,0,75,79.1,0,0,2.83,11393450,0,0,0.76,0.326,0.272,0.504,0.826
2,4189006,15000000,902009,0,0,1712592,F,0,0,93.8,62.7,0,0,6.33,0,856296,0.114,0,0.0333,0.0901,0.258,0.303
2,3276377,3000000,3187500,0,12000,3245684,B,28.9,9.21,16.6,34.6,0,0,0.833,12000,1622842,1.08,0.004,0.0985,0.354,1.07,1.17
2,7234527,8000000,4191047,0,2767696,0,A,100,0,100,100,0,0,6.08,2767696,0,0,0.346,0.574,0.75,0.842,0.491
2,1183074,7000000,1154788,0,994000,1099731,E,100,0,75,100,0,0,11.9,994000,549866,0.157,0.142,0.0437,0.185,0.184,0.359
3,5582712,9000000,5589081,0,478375,5637770,A,10,0,4.89,13.2,0,0,13.3,478375,1879257,0.626,0.0532,0,0.0783,0.621,0.613
5,92355052,82000000,92199052,0,7300529,77295673,A,0,7.69,7.34,24.7,0,1,10.8,7300529,15459135,0.943,0.089,0.147,0.22,0.908,0.806
2,1455920,3000000,1611468,0,0,0,A,0,0,73.7,99.7,0,0,3.25,0,0,0,0,0.171,0.273,0.392,0.314
2,3859402,3000000,3761402,0,0,3872619,E,0,29.1,25,44.6,0,1,1,0,1936310,1.29,0,0.205,0.575,1.2,1.03
2,424814,5000000,381413,0,0,434160,J,0,0,50,66.7,0,0,6.42,0,217080,0.0868,0,0.0488,0.245,0.306,0.419
2,878485,20000000,843523,0,469456,0,NA,0,0,75.1,100,0,0,2.17,469456,0,0,0.0235,0.00983,0.00245,0.0149,0.00891
2,56000,4000000,53840,0,0,45220,H,0,0,45.8,96.4,0,0,4.5,0,22610,0.0113,0,0,0,0.097,0.252
2,5842675,5000000,5680850,0,2201246,5889403,G,44.7,17.3,41.4,19.5,0,0,5.42,2201246,2944702,1.18,0.44,0.437,0.0532,0.671,0.582
2,4092958,8000000,2853685,0,429949,4015159,A,53.3,0,75,86.4,0,0,2.83,429949,2007580,0.502,0.0537,0.0739,0.0291,0.44,0.889
2,8219294,8000000,593000,0,32000,9073385,I,99.5,3.08,74.8,100,0,0,3.08,32000,4536693,1.13,0.004,0.313,0.0438,0.764,0.314
2,4031720,7000000,2245557,0,0,4352212,A,19.6,0,24.5,80.5,0,0,10.7,0,2176106,0.622,0,0,0.147,0.672,0.79
2,6762396,18000000,2524144,0,1419104,4013060,A,50.9,0,59.3,79.7,0,0,6.92,1419104,2006530,0.223,0.0788,0.0821,0.109,0.367,0.475
3,40373603,40000000,38938611,0,5901330,39793893,G,0,0,625,0,0,0,9.75,5901330,13264631,0.995,0.148,0.471,0.346,0.804,0.574
2,6013684,15000000,923078,0,0,0,B,100,0,75,66.6,0,0,5.08,0,0,0,0,0.102,0.19,0.49,0.598
2,22516404,20000000,5736985,0,245500,21572912,A,0,12.7,25.3,3.51,0,1,1.42,245500,10786456,1.08,0.0123,0.276,0.145,1.06,1.04
2,838745,5000000,244000,0,673425,0,A,103,0,75,100,0,0,2.75,673425,0,0,0.135,0.105,0,0.145,0.00211
2,18742324,24000000,10539920,0,390151,9505419,A,18.5,0,41.4,79.2,0,0,10.5,390151,4752710,0.396,0.0163,0.267,0.189,0.65,0.553
7,74248120,69000000,74105237,0,0,69055988,A,0,6.19,7.69,5.16,0,1,14.5,0,9865141,1,0,0.0932,0,1.22,1.06
2,9188393,55000000,1223998,0,7841270,126360,A,172,0,139,133,0,0,11.9,7841270,63180,0.0023,0.143,0.0733,0.105,0.124,0.312
2,4736625,4000000,4745436,0,0,4433170,A,0,17.1,4.83,38.5,0,1,0.917,0,2216585,1.11,0,0.036,0.781,1.1,0.75
2,1104160,7000000,1062794,0,0,1073613,J,0,0,55,40.2,0,0,5.67,0,536807,0.153,0,0.0612,0.0668,0.143,0.153
1,1287193,10000000,1296996,0,5168,0,A,99.6,0,74.8,99.8,0,0,5.58,5168,0,0,5.17e-4,0.0925,0.0693,0.144,0.123
2,4280344,5000000,4295566,0,485180,4478308,A,17.2,0,37.7,38,0,0,8.5,485180,2239154,0.896,0.097,0.192,0.2,0.659,0.552
11,38048473,200000000,21463178,0,28161856,0,E,-108,0,21.4,67.7,0,0,12.9,28161856,0,0,0.141,0.0397,0.0174,0.199,0.473
2,8021953,7000000,7851137,0,0,8191450,A,0,16.6,8.69,9.71,0,0,6.83,0,4095725,1.17,0,0.0599,0.0828,1.08,0.95
2,3337401,3000000,3239116,0,0,3345065,K,0,11.2,16.8,24.6,0,0,5.92,0,1672533,1.12,0,0.0985,0.115,1.09,1.25
2,4178493,5000000,4057815,0,16231,4227539,A,0,0,9.7,12.1,0,0,2.33,16231,2113770,0.846,0.00325,0,0,0.843,0.94
2,9936907,15000000,4842511,0,2307253,0,A,100,0,100,100,0,0,1.67,2307253,0,0,0.154,0.272,0.162,0.381,0.166
2,865612,5000000,861836,0,0,738694,F,0,0,25.6,20.7,0,0,6.42,0,369347,0.148,0,0.055,0.0504,0.0996,0.271
2,105827,45000000,74919,0,48192,140738,A,100,0,25,50,0,1,13.3,48192,70369,0.00313,0.00107,0.00167,0,0.00523,0.00284
3,1976036,62000000,1444429,0,1543326,0,F,211,0,201,133,0,0,13,1543326,0,0,0.0249,0.0137,0.0211,0.0186,0.0148
4,21106504,99000000,6207187,0,8344016,5681641,A,100,0,100,145,0,0,4.83,8344016,1420410,0.0574,0.0843,0.0922,0.204,0.164,0.192
4,292700,55000000,233095,0,51300,0,A,100,0,100,66.7,0,0,9.67,51300,0,0,9.33e-4,0.0211,0.0473,0.0191,0.0565
3,244518,5000000,277829,0,0,283371,I,0,0,0,0,0,0,7.17,0,94457,0.0567,0,0,0.009,0.0404,0.00861
3,16577358,15000000,16415993,0,0,16834403,A,0,10.4,13.6,24.6,0,0,12,0,5611468,1.12,0,0.0721,0.0715,1.01,0.975
2,1449898,5000000,44052,0,1570699,945876,G,99,0,52.6,46.7,0,0,2.17,1570699,472938,0.189,0.314,0.254,0.355,0.341,0.392
2,9769227,21000000,2855128,0,7090531,0,H,100,0,100,100,0,0,10.9,7090531,0,0,0.338,0.254,0.022,0.219,0.0209
2,2758165,10000000,1391981,1000000,1811212,0,A,100,0,100,100,0,0,5.92,2811212,0,0,0.281,0.198,0.162,0.232,0.431
2,8348387,16000000,847228,0,32000,0,A,100,0,100,100,0,0,6.5,32000,0,0,0.002,0.0612,0.0337,0.505,0.461
2,22823369,21000000,20454817,0,119001,0,A,100,18.1,54.1,32,0,1,4.33,119001,0,0,0.00567,0.701,0.593,1.04,0.726
2,2596654,3000000,435857,0,1971841,0,F,100,0,53.7,82,0,0,6.92,1971841,0,0,0.657,0.283,0,0.467,0.752
3,638416,3000000,620138,0,277585,0,E,0,0,81.6,133,0,0,3.58,277585,0,0,0.0925,0.109,0.123,0.169,0.0999
3,11337872,10000000,8593099,1700000,3216872,11299116,NA,39.4,13.5,62.6,114,0,0,4.5,4916872,3766372,1.13,0.492,0.416,0.422,0.699,0.47
2,6962252,8000000,6853975,0,0,6987568,A,10,0,25,53.6,0,0,8.5,0,3493784,0.873,0,0.16,0.31,0.612,0.557
2,674379,3000000,342000,0,315898,0,G,100,0,100,100,0,0,3,315898,0,0,0.105,0.164,0.294,0.389,0.454
2,5713240,10000000,975120,0,0,1443870,D,64,0,83.3,82.1,0,0,5.33,0,721935,0.144,0,0.0803,0.444,0.767,1.29
6,837496,55000000,810000,0,3219,0,A,0,0,25,0,0,0,9,3219,0,0,5.85e-5,0.00388,0,0.00764,7.08e-4
2,6716010,7000000,7305044,0,0,6927149,A,0,0,7.33,10.2,0,0,8.5,0,3463575,0.99,0,0,0.0498,0.898,0.932
2,8902721,67000000,2680667,0,7917764,0,A,100,0,100,100,0,0,14.4,7917764,0,0,0.118,0.0891,0.0459,0.0757,0.0241
2,3096180,3000000,3006000,0,0,3101761,G,0,3.17,4.96,12.5,0,0,2.92,0,1550881,1.03,0,0.0377,0.0573,1.07,0.926
2,10401656,10000000,10889780,0,455570,10328591,H,0,3.52,10.9,12.8,0,0,3.92,455570,5164296,1.03,0.0456,0.0657,0.0602,0.99,1.03
2,5182867,5000000,5018740,0,0,5171324,I,116,3.72,79.8,102,0,0,4.75,0,2585662,1.03,0,0.479,0.613,1.03,1.01
2,1942800,6000000,654157,0,1624405,0,A,100,0,929,100,0,0,26.1,1624405,0,0,0.271,0.13,0.216,0.111,0.168
5,18331564,17000000,18414770,0,0,18413110,A,11.2,7.51,9.38,58.6,0,0,5.33,0,3682622,1.08,0,0.0643,0.488,1.06,1.02
2,852530,10000000,844622,0,0,870787,B,25.2,0,25,50.3,0,0,2.33,0,435394,0.0871,0,0.0247,0.0219,0.0665,0.0347
3,14778789,17000000,1899754,0,0,11782870,A,0,0,64.4,5.01,0,1,11.8,0,3927623,0.693,0,0.138,0.0452,0.844,0.857
3,3892191,12000000,3220830,0,0,3651937,A,0,0,18.2,19,0,0,7.92,0,1217312,0.304,0,0,0.0054,0.313,0.379
2,77145,7000000,57108,0,0,52174,H,0,0,32.9,0,0,0,12.4,0,26087,0.00745,0,0.00136,0,0.0164,0.0867
2,60545,3000000,39222,0,150,0,F,0,0,21.6,0,0,1,5.25,150,0,0,5e-5,0,0,0.00958,0.00667
3,5864062,6000000,6183937,0,174000,5639077,B,10,0,17.4,21.8,0,0,8.92,174000,1879692,0.94,0.029,0.162,0.0635,0.863,0.792
2,6855430,6000000,5657068,0,0,5889898,A,0,14.2,19.3,18.2,0,0,3.42,0,2944949,0.982,0,0.129,0.258,1.1,1.13
2,3131838,3000000,2548091,0,390117,2444709,B,0,4.4,30.9,5.84,0,0,7.17,390117,1222355,0.815,0.13,0.176,0.0819,0.946,1.24
2,2870747,5000000,73705,0,0,232631,F,128,0,45.5,50,0,0,2.5,0,116316,0.0465,0,0.204,0.317,0.448,0.507
4,13995049,13000000,12666419,0,3157950,0,A,100,14.6,100,100,0,0,11.3,3157950,0,0,0.243,0.537,0.579,0.718,0.418
2,5410571,8000000,3927195,0,2656100,0,A,101,0,100,100,0,0,6.83,2656100,0,0,0.332,0.412,0.708,0.5,0.53
2,267561,7000000,238100,0,240277,314540,A,111,0,78.8,33.3,0,0,2,240277,157270,0.0449,0.0343,0.0292,0.277,0.0095,0.0483
2,2366636,5000000,295335,0,206740,0,A,100,0,75,72.3,0,0,3.33,206740,0,0,0.0413,0.0739,0.407,0.539,0.687
3,23062678,40000000,15823290,1000000,3810914,18709612,A,13,0,20.4,23.9,0,0,2.08,4810914,6236537,0.468,0.12,0.0886,0.136,0.61,0.432
1,1233490,9000000,489733,0,596750,0,A,100,0,100,100,0,0,13.3,596750,0,0,0.0663,0.0791,0.11,0.0897,0.0891
2,2045846,3000000,225213,0,252000,0,F,100,0,75.2,100,0,0,2,252000,0,0,0.084,0.308,0.446,0.856,0.76
2,5706191,5000000,4415900,0,2418567,0,A,100,12.7,100,100,0,0,2.83,2418567,0,0,0.484,0.58,1.38,0.817,1.57
2,5228077,5000000,4635321,0,0,5353428,K,13.5,4.73,14.9,54.1,0,0,0.833,0,2676714,1.07,0,0.091,0.383,0.982,0.807
3,6896083,10000000,4087307,0,2047756,5538776,A,65.5,0,127,106,0,0,2.92,2047756,1846259,0.554,0.205,0.23,0.151,0.591,0.662
2,3652312,6000000,410373,0,2347250,0,A,0,0,50,111,0,0,10.7,2347250,0,0,0.391,0.191,0.0376,0.183,0.0309
8,10841248,62000000,6685618,0,0,10193986,C,24.1,0,25.8,68.7,0,0,26.6,0,1274248,0.164,0,0.0265,0.0354,0.366,0.585
2,4280344,8000000,1657459,0,3700114,0,A,0,0,66.3,76.1,0,0,0.833,3700114,0,0,0.463,0.171,0.0647,0.3,0.539
2,36677,10000000,60000,0,0,0,I,0,0,0,56.1,0,1,5.67,0,0,0,0,0,0,0.0023,0
2,6526400,7000000,6017788,0,1631115,6814946,B,10,0,49.9,27.4,0,0,3.67,1631115,3407473,0.974,0.233,0.23,0.125,0.705,0.772
2,3641794,3000000,3564668,0,0,3687791,F,0,21.4,20.7,28.7,0,0,1.33,0,1843896,1.23,0,0.00527,0.112,1.21,1.32
4,7627783,23000000,7426823,0,364500,7562094,A,19,0,14.2,16.6,0,0,10.5,364500,1890524,0.329,0.0158,0.0033,0.0119,0.335,0.415
2,57781148,55000000,7879049,0,0,58760080,A,100,1.43,100,73.9,0,0,14.2,0,29380040,1.07,0,0.193,0.227,1.01,1.08
2,132613,5000000,127317,0,9500,142287,I,0,0,179,71.8,0,0,8.42,9500,71144,0.0285,0.0019,0.22,0.122,0.672,0.214
2,2568659,5000000,668746,0,0,0,A,100,0,100,101,0,0,5.75,0,0,0,0,0,0.315,0.601,0.622
2,825570,5000000,446500,0,441950,377572,A,100,0,100,100,0,0,4.67,441950,188786,0.0755,0.0884,0.0847,0.0513,0.113,0.117
2,1018631,16000000,513000,0,498846,0,F,100,0,100,100,0,0,8.5,498846,0,0,0.0312,0.0673,0.0508,0.0628,0.0485
2,6142080,7000000,1986078,0,108352,5298534,A,12.8,0,60.7,84.8,0,0,0.75,108352,2649267,0.757,0.0155,0.12,0.159,0.856,0.981
2,4138554,7000000,390773,0,0,0,A,0,0,25,99.5,0,0,7.25,0,0,0,0,0.0306,0.257,0.707,0.683
2,5352941,5000000,3164292,0,100000,5333607,J,90.3,7.06,45.5,8.6,0,0,6.58,100000,2666804,1.07,0.02,0.448,0.0571,1.02,1.02
2,4411002,23000000,2134749,0,2451870,0,A,-498,0,60.2,105,0,0,10.8,2451870,0,0,0.107,0.16,0.285,0.0822,0.0599
2,781207,5000000,739695,0,729695,0,A,0,0,24.5,50,0,0,2.75,729695,0,0,0.146,0.0224,0.00642,0.0332,0.0026
3,3280897,62000000,3181956,0,1254055,4793109,F,0,0,61.4,100,0,0,6.17,1254055,1597703,0.0773,0.0202,0.022,0,0.0413,0
2,2448096,3000000,716208,0,1224537,2430251,G,100,0,83.9,62.9,0,0,4.5,1224537,1215126,0.81,0.408,0.452,0,0.577,0.121
3,26834364,41000000,21743966,0,0,25686212,D,20.8,0,17.1,26,0,0,12.5,0,8562071,0.626,0,0.0178,0.219,0.679,0.736
2,560370,5000000,53069,0,0,416669,H,100,0,86.9,66.7,0,0,1.58,0,208335,0.0833,0,0,0.12,0.165,0.178
3,3659168,46000000,758268,0,0,1770815,F,100,0,100,100,0,0,14.1,0,590272,0.0385,0,1.2e-4,0,0.0919,0.129
3,61631766,53000000,59810389,0,1971200,66251462,A,7.7,9.26,14.6,30,0,0,13.3,1971200,22083821,1.25,0.0372,0.0173,0.113,1.17,1.26
3,12661753,17000000,2233587,0,1331087,0,A,99.6,0,80.3,66.7,0,0,7,1331087,0,0,0.0783,0.155,0.288,0.706,0.468
2,2425485,3000000,215023,0,0,0,F,100,0,100,86.3,0,0,1.92,0,0,0,0,0.215,0.0656,0.783,0.441
3,2965175,3000000,2760858,0,124000,0,F,103,0,55.2,40,0,0,6,124000,0,0,0.0413,0.519,0,0.928,0.902
3,3287170,22000000,3175452,0,1617535,3282853,A,100,0,83.3,70,0,0,5.75,1617535,1094284,0.149,0.0735,0.0805,0.0172,0.117,0.0207
2,75240555,82000000,28475740,0,0,77592513,A,0,0,76.1,100,0,1,10.8,0,38796257,0.946,0,0.175,0.154,0.931,0.897
3,3487660,49000000,1131949,0,0,758268,C,100,0,99.8,100,0,0,10.2,0,252756,0.0155,0,0.0378,0.0173,0.0488,0.0203
2,14857263,15000000,8711072,0,0,5374437,A,4.98,0,75.8,100,0,0,3,0,2687219,0.358,0,0.33,0.33,0.943,0.973
2,1379168,3000000,1337485,0,305936,1335276,B,101,0,99.8,98.4,0,0,4.83,305936,667638,0.445,0.102,0.087,0.0811,0.703,0.66
